ResidualScore,Status,Risk,ISOScore,ISOScoreSmooth,AEScore,AEScoreSmooth,FinalRisk,PersistFlag,PredictedStage
0.32714525,1,0.16264717,0.9999999731863455,0.9999999731863455,0.0009955986,0.0009582004882395267,0.5109548,0,0
0.32671294,1,0.16243078,0.9999999731863455,0.9999999731863455,0.000992286,0.0009606475755572319,0.5109548,0,0
0.3263933,1,0.16227078,0.9999999731863455,0.9999999731863455,0.0009886791,0.0009618465276435017,0.5109548,0,0
0.3270586,1,0.16260381,0.9999999731863455,0.9999999731863455,0.0009959165,0.0009641334926709532,0.5109548,0,0
0.32742387,1,0.16278665,0.9999999731863455,0.9999999731863455,0.0009940165,0.0009656851668842137,0.5109548,0,0
0.3213919,1,0.15976733,0.9999999731863455,0.9999999731863455,0.0009730195,0.000967249118257314,0.5109548,0,0
0.32396674,1,0.16105616,0.9999999731863455,0.9999999731863455,0.00094368146,0.0009670542716048658,0.5109548,0,0
0.32865986,1,0.16340531,0.9999999731863455,0.9999999731863455,0.0010082073,0.000969746089540422,0.5109548,0,0
0.32674813,1,0.16244839,0.9999999731863455,0.9999999731863455,0.0009884423,0.0009712123731151223,0.5109548,0,0
0.32777032,1,0.16296005,0.9999999731863455,0.9999999731863455,0.0010013846,0.0009738402860239149,0.5109548,0,0
0.32615408,1,0.16215104,0.9999999731863455,0.9999999731863455,0.0009847872,0.0009746535378508269,0.5109548,0,0
0.32725185,1,0.16270053,0.9999999731863455,0.9999999731863455,0.0009934488,0.0009770442778244614,0.5109548,0,0
0.33103904,1,0.16459623,0.9999999731863455,0.9999999731863455,0.0010032618,0.000979217323474586,0.5109548,0,0
0.3337201,1,0.16593823,0.9999999731863455,0.9999999731863455,0.0010515893,0.0009833736228756606,0.5109548,0,0
0.33604428,1,0.16710162,0.9999999731863455,0.9999999731863455,0.0010464897,0.0009883777075447141,0.5109548,0,0
0.3383029,1,0.16823217,0.9999999731863455,0.9999999731863455,0.0010860334,0.0009940190077759325,0.5109548,0,0
0.33908662,1,0.16862448,0.9999999731863455,0.9999999731863455,0.0010929097,0.0010003089462406933,0.5109548,0,0
0.33838075,1,0.16827114,0.9999999731863455,0.9999999731863455,0.001087702,0.0010059983842074871,0.5109548,0,0
0.3340217,1,0.1660892,0.9999999731863455,0.9999999731863455,0.0010706489,0.0010108640557155012,0.5109548,0,0
0.3280241,1,0.16308708,0.9999999731863455,0.9999999731863455,0.0010271851,0.0010122027853503824,0.5109548,0,0
0.3215111,1,0.15982698,0.9999999731863455,0.9999999731863455,0.00097188744,0.0010114152613095939,0.5109548,0,0
0.3204804,1,0.15931107,0.9999999731863455,0.9999999731863455,0.0009353354,0.0010085634863935412,0.5109548,0,0
0.3136534,1,0.15589379,0.9999999731863455,0.9999999731863455,0.0009054531,0.0010050778021104634,0.5215557,0,0
0.31885213,1,0.15849602,0.9999999731863455,0.9999999731863455,0.0008971905,0.0010013416456058622,0.5215557,0,0
0.32049474,1,0.15931824,0.9999999731863455,0.9999999731863455,0.00093670725,0.0009988744650036097,0.5109548,0,0
0.32055554,1,0.15934868,0.9999999731863455,0.9999999731863455,0.00093812746,0.0009965756186284126,0.5109548,0,0
0.3251024,1,0.16162461,0.9999999731863455,0.9999999731863455,0.00095120317,0.0009949323046021163,0.5109548,0,0
0.32656235,1,0.16235541,0.9999999731863455,0.9999999731863455,0.0009896657,0.0009949717693962157,0.5109548,0,0
0.3281448,1,0.1631475,0.9999999731863455,0.9999999731863455,0.001002193,0.0009952228260226548,0.5109548,0,0
0.33108798,1,0.16462073,0.9999999731863455,0.9999999731863455,0.0010058257,0.0009956951928324998,0.5109548,0,0
0.33429086,1,0.16622393,0.9999999731863455,0.9999999731863455,0.0010569115,0.000999050873797387,0.5109548,0,0
0.33650774,1,0.1673336,0.9999999731863455,0.9999999731863455,0.0010484656,0.0010032422398217023,0.5109548,0,0
0.33978206,1,0.16897257,0.9999999731863455,0.9999999731863455,0.0010997579,0.0010069042607210577,0.5109548,0,0
0.33912843,1,0.1686454,0.9999999731863455,0.9999999731863455,0.0010931386,0.0010110921110026538,0.5109548,0,0
0.3344267,1,0.16629194,0.9999999731863455,0.9999999731863455,0.0010762111,0.0010140851722098888,0.5109548,0,0
0.3246053,1,0.16137579,0.9999999731863455,0.9999999731863455,0.0010223384,0.0010155872185714542,0.5109548,0,0
0.32305217,1,0.16059837,0.9999999731863455,0.9999999731863455,0.000933526,0.001013190308585763,0.5109548,0,0
0.32131463,1,0.15972865,0.9999999731863455,0.9999999731863455,0.0009673478,0.0010117537504993378,0.5109548,0,0
0.31800833,1,0.15807366,0.9999999731863455,0.9999999731863455,0.0009167681,0.0010063609038479626,0.5215557,0,0
0.3232072,1,0.16067597,0.9999999731863455,0.9999999731863455,0.0009392876,0.0010020728199742735,0.5109548,0,0
0.32407945,1,0.16111258,0.9999999731863455,0.9999999731863455,0.00096946344,0.0009974100207909941,0.5109548,0,0
0.3256386,1,0.16189301,0.9999999731863455,0.9999999731863455,0.0009852073,0.0009931019227951766,0.5109548,0,0
0.32137012,1,0.15975642,0.9999999731863455,0.9999999731863455,0.0008785992,0.0009847378102131189,0.5109548,0,0
0.3291756,1,0.16366348,0.9999999731863455,0.9999999731863455,0.00097066263,0.000980738359503448,0.5109548,0,0
0.3331325,1,0.16564411,0.9999999731863455,0.9999999731863455,0.0009935036,0.0009793910989537836,0.5109548,0,0
0.33364674,1,0.16590153,0.9999999731863455,0.9999999731863455,0.0010008783,0.0009805507329292596,0.5109548,0,0
0.33498105,1,0.16656941,0.9999999731863455,0.9999999731863455,0.0010236133,0.000984081847127527,0.5109548,0,0
0.33062243,1,0.16438769,0.9999999731863455,0.9999999731863455,0.00093438383,0.0009852390759624542,0.5109548,0,0
0.33047375,1,0.16431327,0.9999999731863455,0.9999999731863455,0.0009169001,0.000986027461476624,0.5109548,0,0
0.33260578,1,0.16538046,0.9999999731863455,0.9999999731863455,0.0009508212,0.0009865920199081302,0.5109548,0,0
0.32859412,1,0.16337241,0.9999999731863455,0.9999999731863455,0.00085069245,0.0009830946195870638,0.5109548,0,0
0.34690806,1,0.17253952,0.9999999731863455,0.9999999731863455,0.0008620027,0.0009795266017317771,0.5109548,0,0
0.3202294,1,0.15918542,0.9999999731863455,0.9999999731863455,0.00071869086,0.0009686876065097749,0.5109548,0,0
0.29816943,1,0.14814323,0.9999999731863455,0.9999999731863455,0.00064848666,0.0009545393544249237,0.52532166,0,0
0.32674652,1,0.16244759,0.9999999731863455,0.9999999731863455,0.0008044897,0.0009464859147556126,0.5109548,0,0
0.32725352,1,0.16270137,0.9999999731863455,0.9999999731863455,0.0008218319,0.0009370827302336693,0.5109548,0,0
0.32588524,1,0.16201647,0.9999999731863455,0.9999999731863455,0.000785934,0.0009265814651735127,0.5109548,0,0
0.33046332,1,0.16430804,0.9999999731863455,0.9999999731863455,0.0008024198,0.000914687942713499,0.5109548,0,0
0.3315562,1,0.1648551,0.9999999731863455,0.9999999731863455,0.0008461919,0.0009048100747168065,0.5109548,0,0
0.33570844,1,0.1669335,0.9999999731863455,0.9999999731863455,0.00084881455,0.0008957142126746476,0.5109548,0,0
0.34019762,1,0.16918059,0.9999999731863455,0.9999999731863455,0.00093680405,0.0008922928385436535,0.5109548,0,0
0.33610564,1,0.16713233,0.9999999731863455,0.9999999731863455,0.000864224,0.0008895207569003105,0.5109548,0,0
0.342042,1,0.17010379,0.9999999731863455,0.9999999731863455,0.00090304064,0.0008869484695605933,0.5109548,0,0
0.3692269,1,0.18371128,0.9999999731863455,0.9999999731863455,0.0010223134,0.0008911702805198729,0.5109548,0,0
0.34376287,1,0.17096518,0.9999999731863455,0.9999999731863455,0.00091162644,0.0008900638343766332,0.5109548,0,0
0.32138878,1,0.15976577,0.9999999731863455,0.9999999731863455,0.0007694649,0.0008820638922043144,0.5109548,0,0
0.35470372,1,0.17644165,0.9999999731863455,0.9999999731863455,0.0010066589,0.0008829219569452107,0.5109548,0,0
0.3506122,1,0.17439362,0.9999999731863455,0.9999999731863455,0.00091184827,0.0008842519205063582,0.5109548,0,0
0.35105342,1,0.17461449,0.9999999731863455,0.9999999731863455,0.00089738093,0.000881320652551949,0.5109548,0,0
0.34877533,1,0.17347418,0.9999999731863455,0.9999999731863455,0.0008469908,0.0008754601399414241,0.5109548,0,0
0.3546535,1,0.17641652,0.9999999731863455,0.9999999731863455,0.00089341606,0.00087116165086627,0.5109548,0,0
0.3553084,1,0.17674434,0.9999999731863455,0.9999999731863455,0.00092455494,0.0008671993180178106,0.5109548,0,0
0.3602337,1,0.17920971,0.9999999731863455,0.9999999731863455,0.0010059351,0.0008700613700784743,0.5109548,0,0
0.3582399,1,0.1782117,0.9999999731863455,0.9999999731863455,0.0009785874,0.0008725288626737893,0.5109548,0,0
0.36350465,1,0.18084699,0.9999999731863455,0.9999999731863455,0.0010048589,0.0008746903692372143,0.5109548,0,0
0.3703099,1,0.18425338,0.9999999731863455,0.9999999731863455,0.0010797963,0.0008838545251637697,0.5109548,0,0
0.37510055,1,0.18665136,0.9999999731863455,0.9999999731863455,0.0011070484,0.000893656350672245,0.5109548,0,0
0.381414,1,0.18981157,0.9999999731863455,0.9999999731863455,0.0010895539,0.0009084908734075725,0.5109548,0,0
0.3881749,1,0.19319576,0.9999999731863455,0.9999999731863455,0.0011426979,0.0009282593219541014,0.5109548,0,0
0.38760772,1,0.19291186,0.9999999731863455,0.9999999731863455,0.0011214945,0.0009409395116381348,0.5109548,0,0
0.3917808,1,0.19500071,0.9999999731863455,0.9999999731863455,0.0011231237,0.0009529911819845438,0.5109548,0,0
0.39197594,1,0.19509839,0.9999999731863455,0.9999999731863455,0.0010818131,0.000964826347772032,0.5109548,0,0
0.40617585,1,0.2022062,0.9999999731863455,0.9999999731863455,0.0012709508,0.0009835675870999694,0.5109548,0,0
0.40134525,1,0.19978823,0.9999999731863455,0.9999999731863455,0.0012217809,0.000998591147363186,0.5109548,0,0
0.42700973,1,0.21263467,0.9999999731863455,0.9999999731863455,0.0014164472,0.001021296454127878,0.5109548,0,0
0.4044622,1,0.20134842,0.9999999731863455,0.9999999731863455,0.0012768961,0.0010349001362919808,0.5109548,0,0
0.40163812,1,0.19993483,0.9999999731863455,0.9999999731863455,0.0012385804,0.0010498743946664036,0.5109548,0,0
0.40648714,1,0.20236202,0.9999999731863455,0.9999999731863455,0.0013317536,0.0010670229117386043,0.5109548,0,0
0.4039309,1,0.20108248,0.9999999731863455,0.9999999731863455,0.0012776663,0.001077237029094249,0.5109548,0,0
0.4044549,1,0.20134476,0.9999999731863455,0.9999999731863455,0.0013104796,0.001093191155232489,0.5109548,0,0
0.3847417,1,0.19147725,0.9999999731863455,0.9999999731863455,0.0012651548,0.0011130187520757317,0.5109548,0,0
0.41365775,1,0.20595129,0.9999999731863455,0.9999999731863455,0.0014629079,0.0011312687117606402,0.5109548,0,0
0.42933378,1,0.21379797,0.9999999731863455,0.9999999731863455,0.0014384561,0.0011523330258205533,0.5109548,0,0
0.40913305,1,0.20368643,0.9999999731863455,0.9999999731863455,0.0013520531,0.0011705199140124023,0.5109548,0,0
0.4080015,1,0.20312004,0.9999999731863455,0.9999999731863455,0.0014099103,0.001193036693148315,0.5109548,0,0
0.40112147,1,0.19967622,0.9999999731863455,0.9999999731863455,0.0012668441,0.001207973815035075,0.5109548,0,0
0.3875633,1,0.19288962,0.9999999731863455,0.9999999731863455,0.0012946806,0.0012227788427844643,0.5109548,0,0
0.41807348,1,0.20816159,0.9999999731863455,0.9999999731863455,0.0015098065,0.0012429336970672012,0.5109548,0,0
0.43639493,1,0.21733245,0.9999999731863455,0.9999999731863455,0.0015417334,0.0012654595356434584,0.5109548,0,0
0.41061172,1,0.20442659,0.9999999731863455,0.9999999731863455,0.0014128505,0.0012817791989073158,0.5109548,0,0
0.38620695,1,0.1922107,0.9999999731863455,0.9999999731863455,0.0012809914,0.0012898269994184375,0.5109548,0,0
0.4166754,1,0.20746177,0.9999999731863455,0.9999999731863455,0.0015456815,0.0013073723251000046,0.5109548,0,0
0.4166994,1,0.2074738,0.9999999731863455,0.9999999731863455,0.0015482843,0.0013257215404883027,0.5109548,0,0
0.42061028,1,0.2094314,0.9999999731863455,0.9999999731863455,0.0015332045,0.0013413418037816881,0.5109548,0,0
0.43911386,1,0.21869342,0.9999999731863455,0.9999999731863455,0.0016457549,0.0013623122218996287,0.5109548,0,0
0.41724482,1,0.2077468,0.9999999731863455,0.9999999731863455,0.0014766214,0.0013764521293342113,0.5109548,0,0
0.41417637,1,0.20621088,0.9999999731863455,0.9999999731863455,0.0014375383,0.0013906811363995075,0.5109548,0,0
0.41521358,1,0.20673007,0.9999999731863455,0.9999999731863455,0.0014772401,0.0013989327102899552,0.5109548,0,0
0.42109427,1,0.20967366,0.9999999731863455,0.9999999731863455,0.0015304863,0.001411280925385654,0.5109548,0,0
0.41681665,1,0.20753248,0.9999999731863455,0.9999999731863455,0.0015274768,0.0014157221093773842,0.5109548,0,0
0.39778587,1,0.19800657,0.9999999731863455,0.9999999731863455,0.0014412984,0.0014222982013598084,0.5109548,0,0
0.4288283,1,0.21354495,0.9999999731863455,0.9999999731863455,0.0017137604,0.001441305400803685,0.5109548,0,0
0.42446694,1,0.21136186,0.9999999731863455,0.9999999731863455,0.001601245,0.0014520850591361522,0.5109548,0,0
0.42802238,1,0.21314155,0.9999999731863455,0.9999999731863455,0.0017108561,0.0014694126509130002,0.5109548,0,0
0.42870355,1,0.21348251,0.9999999731863455,0.9999999731863455,0.0017252509,0.001486003501340747,0.5109548,0,0
0.4273386,1,0.21279928,0.9999999731863455,0.9999999731863455,0.001728253,0.0015045274281874298,0.5109548,0,0
0.4244443,1,0.21135052,0.9999999731863455,0.9999999731863455,0.0016633244,0.0015125440899282695,0.5109548,0,0
0.42819947,1,0.2132302,0.9999999731863455,0.9999999731863455,0.0017274499,0.001524103842675686,0.5109548,0,0
0.42391554,1,0.21108586,0.9999999731863455,0.9999999731863455,0.0016227013,0.00153492976911366,0.5109548,0,0
0.42305875,1,0.21065699,0.9999999731863455,0.9999999731863455,0.0016535724,0.0015446762554347515,0.5109548,0,0
0.4210535,1,0.20965326,0.9999999731863455,0.9999999731863455,0.0016146116,0.0015585869550704956,0.5109548,0,0
0.4233415,1,0.21079853,0.9999999731863455,0.9999999731863455,0.0016182135,0.0015715282689779996,0.5109548,0,0
0.425826,1,0.21204215,0.9999999731863455,0.9999999731863455,0.0016597693,0.0015775267826393248,0.5109548,0,0
0.42889887,1,0.21358028,0.9999999731863455,0.9999999731863455,0.0017260133,0.0015848979772999884,0.5109548,0,0
0.42563778,1,0.21194793,0.9999999731863455,0.9999999731863455,0.0016621402,0.0015948695689439773,0.5109548,0,0
0.42475548,1,0.21150629,0.9999999731863455,0.9999999731863455,0.0016398279,0.0016092230286449195,0.5109548,0,0
0.42782098,1,0.21304074,0.9999999731863455,0.9999999731863455,0.0016786024,0.0016145398654043674,0.5109548,0,0
0.42644677,1,0.21235287,0.9999999731863455,0.9999999731863455,0.0016554625,0.0016188269946724176,0.5109548,0,0
0.42484394,1,0.21155056,0.9999999731863455,0.9999999731863455,0.0016648455,0.001624092636629939,0.5109548,0,0
0.42855507,1,0.21340819,0.9999999731863455,0.9999999731863455,0.0017312792,0.0016275136079639196,0.5109548,0,0
0.43222904,1,0.2152472,0.9999999731863455,0.9999999731863455,0.0017471369,0.0016383342305198313,0.5260781,0,0
0.454053,1,0.22617127,0.9999999731863455,0.9999999731863455,0.0018467437,0.0016547024482861162,0.5260781,0,0
0.43463087,1,0.21644945,0.9999999731863455,0.9999999731863455,0.0017538188,0.0016657655965536832,0.5260781,0,0
0.4310059,1,0.21463495,0.9999999731863455,0.9999999731863455,0.0017363142,0.001673998711630702,0.5260781,0,0
0.43180904,1,0.21503697,0.9999999731863455,0.9999999731863455,0.0016937661,0.001680650282651186,0.5109548,0,0
0.42748246,1,0.21287128,0.9999999731863455,0.9999999731863455,0.0016800805,0.001690201568417251,0.5109548,0,0
0.43330055,1,0.21578355,0.9999999731863455,0.9999999731863455,0.001697404,0.001689547309651971,0.5109548,0,0
0.42911115,1,0.21368654,0.9999999731863455,0.9999999731863455,0.0016909069,0.0016931337863206864,0.5109548,0,0
0.43006048,1,0.21416172,0.9999999731863455,0.9999999731863455,0.0016199327,0.0016894968505948781,0.5109548,0,0
0.4024946,1,0.20036355,0.9999999731863455,0.9999999731863455,0.0014925896,0.0016801904002204538,0.5109548,0,0
0.43535462,1,0.21681172,0.9999999731863455,0.9999999731863455,0.0017110407,0.0016795019106939436,0.5109548,0,0
0.4341151,1,0.21619128,0.9999999731863455,0.9999999731863455,0.0017048971,0.0016811648197472095,0.5109548,0,0
0.4359928,1,0.21713117,0.9999999731863455,0.9999999731863455,0.0017286112,0.0016812112694606185,0.5109548,0,0
0.45728573,1,0.22778942,0.9999999731863455,0.9999999731863455,0.0018296406,0.0016894888412207366,0.5260781,0,0
0.4288394,1,0.21355051,0.9999999731863455,0.9999999731863455,0.0016110888,0.0016877894941717386,0.5109548,0,0
0.41697407,1,0.20761128,0.9999999731863455,0.9999999731863455,0.0016302684,0.0016884157666936517,0.5109548,0,0
0.443362,1,0.22081985,0.9999999731863455,0.9999999731863455,0.0018452521,0.0016974973119795323,0.5260781,0,0
0.46603322,1,0.23216799,0.9999999731863455,0.9999999731863455,0.0019523591,0.0017092009028419853,0.5260781,0,0
0.4362777,1,0.21727377,0.9999999731863455,0.9999999731863455,0.001696563,0.0017080228915438056,0.5109548,0,0
0.44044557,1,0.21936001,0.9999999731863455,0.9999999731863455,0.0017554066,0.0017117535462602973,0.5260781,0,0
0.4350613,1,0.21666491,0.9999999731863455,0.9999999731863455,0.00164944,0.0017121380334720016,0.5109548,0,0
0.43909732,1,0.21868514,0.9999999731863455,0.9999999731863455,0.0017290389,0.001714155492372811,0.5109548,0,0
0.43537825,1,0.21682355,0.9999999731863455,0.9999999731863455,0.0016621685,0.0017144237319007517,0.5109548,0,0
0.42707792,1,0.21266879,0.9999999731863455,0.9999999731863455,0.0016958979,0.0017156658275052905,0.5109548,0,0
0.42266902,1,0.21046191,0.9999999731863455,0.9999999731863455,0.0015748838,0.0017094100126996636,0.5109548,0,0
0.42622223,1,0.21224047,0.9999999731863455,0.9999999731863455,0.0018176103,0.0017122289491817355,0.5260781,0,0
0.4181773,1,0.20821357,0.9999999731863455,0.9999999731863455,0.0016901195,0.0017059639794752002,0.5109548,0,0
0.423186,1,0.21072069,0.9999999731863455,0.9999999731863455,0.0017322619,0.0017051017004996538,0.5297649,0,0
0.42367658,1,0.21096624,0.9999999731863455,0.9999999731863455,0.0017370227,0.0017051300406455993,0.5297649,0,0
0.4157249,1,0.20698601,0.9999999731863455,0.9999999731863455,0.001637755,0.00170288959518075,0.5109548,0,0
0.4178916,1,0.20807055,0.9999999731863455,0.9999999731863455,0.0016108993,0.0017001223471015691,0.5109548,0,0
0.4170937,1,0.20767117,0.9999999731863455,0.9999999731863455,0.0016015843,0.0016962895588949322,0.5109548,0,0
0.41535226,1,0.20679948,0.9999999731863455,0.9999999731863455,0.0015877874,0.001692164777778089,0.5109548,0,0
0.41460934,1,0.2064276,0.9999999731863455,0.9999999731863455,0.0015759408,0.0016904050996527076,0.5109548,0,0
0.4124146,1,0.20532903,0.9999999731863455,0.9999999731863455,0.0015803808,0.0016939167492091656,0.5109548,0,0
0.40504044,1,0.20163786,0.9999999731863455,0.9999999731863455,0.0015120957,0.0016859589470550418,0.5109548,0,0
0.40658936,1,0.20241319,0.9999999731863455,0.9999999731863455,0.0015579574,0.001680081356316805,0.5109548,0,0
0.40179712,1,0.20001441,0.9999999731863455,0.9999999731863455,0.0015330112,0.0016722573572769761,0.5109548,0,0
0.39721876,1,0.1977227,0.9999999731863455,0.9999999731863455,0.0014768321,0.001658145016990602,0.5109548,0,0
0.39620903,1,0.19721727,0.9999999731863455,0.9999999731863455,0.0014430428,0.0016514231776818633,0.5109548,0,0
0.39480534,1,0.19651465,0.9999999731863455,0.9999999731863455,0.0013920964,0.001641896297223866,0.5109548,0,0
0.38995552,1,0.19408706,0.9999999731863455,0.9999999731863455,0.0013502698,0.001622097003273666,0.5109548,0,0
0.3893683,1,0.19379312,0.9999999731863455,0.9999999731863455,0.0013486824,0.0015979499369859695,0.5109548,0,0
0.38496107,1,0.19158708,0.9999999731863455,0.9999999731863455,0.0013442761,0.0015838584629818797,0.5109548,0,0
0.38502014,1,0.19161664,0.9999999731863455,0.9999999731863455,0.001312152,0.0015661282790824771,0.5109548,0,0
0.3849669,1,0.19159,0.9999999731863455,0.9999999731863455,0.0013509721,0.0015541895618662238,0.5109548,0,0
0.38706225,1,0.19263883,0.9999999731863455,0.9999999731863455,0.0013715586,0.0015398903517052532,0.5109548,0,0
0.379186,1,0.18869634,0.9999999731863455,0.9999999731863455,0.0012923217,0.0015250964788720012,0.5109548,0,0
0.37994924,1,0.18907839,0.9999999731863455,0.9999999731863455,0.0012998997,0.0015092565491795539,0.5109548,0,0
0.3767979,1,0.18750098,0.9999999731863455,0.9999999731863455,0.0012276024,0.0014953652909025549,0.5109548,0,0
0.37988,1,0.18904373,0.9999999731863455,0.9999999731863455,0.0012803593,0.0014738752506673336,0.5109548,0,0
0.37327933,1,0.18573974,0.9999999731863455,0.9999999731863455,0.0012138024,0.0014548225654289126,0.5109548,0,0
0.3775184,1,0.1878616,0.9999999731863455,0.9999999731863455,0.0012125404,0.0014340337086468935,0.5109548,0,0
0.37734476,1,0.1877747,0.9999999731863455,0.9999999731863455,0.0012165676,0.0014132155058905482,0.5109548,0,0
0.3823945,1,0.19030236,0.9999999731863455,0.9999999731863455,0.0012281318,0.0013968305801972747,0.5109548,0,0
0.3837129,1,0.19096228,0.9999999731863455,0.9999999731863455,0.0012807675,0.0013836253061890603,0.5109548,0,0
0.3838057,1,0.19100875,0.9999999731863455,0.9999999731863455,0.0012590266,0.0013699229992926122,0.5109548,0,0
0.38323408,1,0.19072263,0.9999999731863455,0.9999999731863455,0.0012354004,0.0013558275206014515,0.5109548,0,0
0.38754073,1,0.19287832,0.9999999731863455,0.9999999731863455,0.0012611067,0.0013432341581210495,0.5109548,0,0
0.38998604,1,0.19410233,0.9999999731863455,0.9999999731863455,0.0013275023,0.001333119017072022,0.5109548,0,0
0.38833588,1,0.19327635,0.9999999731863455,0.9999999731863455,0.0012821167,0.001323919859714806,0.5109548,0,0
0.38815886,1,0.19318773,0.9999999731863455,0.9999999731863455,0.0012922634,0.0013132921000942588,0.5109548,0,0
0.39578596,1,0.19700551,0.9999999731863455,0.9999999731863455,0.001373664,0.0013069182122126223,0.5109548,0,0
0.3940526,1,0.19613786,0.9999999731863455,0.9999999731863455,0.0013382037,0.0013013730756938457,0.5109548,0,0
0.3964325,1,0.19732913,0.9999999731863455,0.9999999731863455,0.0014006916,0.0012996790278702974,0.5109548,0,0
0.3948696,1,0.19654681,0.9999999731863455,0.9999999731863455,0.0013607161,0.0012984238145872951,0.5109548,0,0
0.39581123,1,0.19701815,0.9999999731863455,0.9999999731863455,0.001401652,0.0013004791038110852,0.5109548,0,0
0.39400908,1,0.19611609,0.9999999731863455,0.9999999731863455,0.0013747575,0.0013015221059322357,0.5109548,0,0
0.39633638,1,0.19728102,0.9999999731863455,0.9999999731863455,0.0013860567,0.0013031933270394801,0.5109548,0,0
0.3945449,1,0.19638428,0.9999999731863455,0.9999999731863455,0.0013486366,0.0013046527095139026,0.5109548,0,0
0.3946295,1,0.19642664,0.9999999731863455,0.9999999731863455,0.0013525711,0.0013047166680917144,0.5109548,0,0
0.39225283,1,0.19523698,0.9999999731863455,0.9999999731863455,0.0013889155,0.001305410941131413,0.5109548,0,0
0.39385766,1,0.19604029,0.9999999731863455,0.9999999731863455,0.0013319068,0.001306994343176484,0.5109548,0,0
0.3977955,1,0.19801138,0.9999999731863455,0.9999999731863455,0.0013552873,0.0013092098478227855,0.5109548,0,0
0.39656764,1,0.19739679,0.9999999731863455,0.9999999731863455,0.0014036432,0.0013162514800205826,0.5109548,0,0
0.39926285,1,0.19874588,0.9999999731863455,0.9999999731863455,0.0013879851,0.0013205565093085169,0.5109548,0,0
0.40260687,1,0.20041974,0.9999999731863455,0.9999999731863455,0.0013711812,0.0013268516631796956,0.5109548,0,0
0.40329653,1,0.20076494,0.9999999731863455,0.9999999731863455,0.0014010624,0.0013343925401568413,0.5109548,0,0
0.41095304,1,0.20459744,0.9999999731863455,0.9999999731863455,0.0014633669,0.0013442645128816366,0.5109548,0,0
0.41306227,1,0.20565322,0.9999999731863455,0.9999999731863455,0.001425118,0.0013521439582109451,0.5109548,0,0
0.41147965,1,0.20486103,0.9999999731863455,0.9999999731863455,0.0014015695,0.001356976036913693,0.5109548,0,0
0.4192218,1,0.20873639,0.9999999731863455,0.9999999731863455,0.0015011469,0.0013666608510538936,0.5109548,0,0
0.4163135,1,0.20728064,0.9999999731863455,0.9999999731863455,0.0014812793,0.0013764960039407016,0.5109548,0,0
0.4250548,1,0.21165611,0.9999999731863455,0.9999999731863455,0.0015804898,0.0013892713282257318,0.5109548,0,0
0.4210085,1,0.20963073,0.9999999731863455,0.9999999731863455,0.0015022849,0.001396262631751597,0.5109548,0,0
0.42784658,1,0.21305355,0.9999999731863455,0.9999999731863455,0.0015562063,0.0014072262123227118,0.5109548,0,0
0.42983836,1,0.21405055,0.9999999731863455,0.9999999731863455,0.0015845528,0.0014189177891239524,0.5109548,0,0
0.4334069,1,0.21583678,0.9999999731863455,0.9999999731863455,0.0016038661,0.001428125873208046,0.5109548,0,0
0.43160883,1,0.21493675,0.9999999731863455,0.9999999731863455,0.0015946156,0.001438382351770997,0.5109548,0,0
0.43199277,1,0.21512894,0.9999999731863455,0.9999999731863455,0.0015731753,0.0014452817011624574,0.5109548,0,0
0.43487564,1,0.21657197,0.9999999731863455,0.9999999731863455,0.0016524383,0.0014569505909457802,0.5109548,0,0
0.43136448,1,0.21481444,0.9999999731863455,0.9999999731863455,0.0015899828,0.0014644838217645884,0.5109548,0,0
0.43270826,1,0.21548708,0.9999999731863455,0.9999999731863455,0.0016558899,0.0014757291181012988,0.5109548,0,0
0.43252373,1,0.2153947,0.9999999731863455,0.9999999731863455,0.001659422,0.0014866637298837303,0.5109548,0,0
0.4363571,1,0.21731353,0.9999999731863455,0.9999999731863455,0.0017031521,0.0015008443500846625,0.5109548,0,0
0.43590516,1,0.2170873,0.9999999731863455,0.9999999731863455,0.001684727,0.0015141305886209012,0.5109548,0,0
0.443134,1,0.22070572,0.9999999731863455,0.9999999731863455,0.0018458419,0.0015324076451361179,0.5260781,0,0
0.43803772,1,0.21815476,0.9999999731863455,0.9999999731863455,0.0017688345,0.0015498847560957074,0.5260781,0,0
0.44906536,1,0.22367468,0.9999999731863455,0.9999999731863455,0.0019301857,0.0015728806937113403,0.5260781,0,0
0.44893828,1,0.22361107,0.9999999731863455,0.9999999731863455,0.0019162346,0.001593384351581335,0.5260781,0,0
0.4544011,1,0.22634551,0.9999999731863455,0.9999999731863455,0.0020467273,0.0016197340423241258,0.5260781,0,0
0.4511467,1,0.2247165,0.9999999731863455,0.9999999731863455,0.0019542591,0.001643057158216834,0.5260781,0,0
0.45666677,1,0.22747959,0.9999999731863455,0.9999999731863455,0.002015926,0.0016676517017185687,0.5260781,0,0
0.45643634,1,0.22736424,0.9999999731863455,0.9999999731863455,0.0019257744,0.0016861480008810758,0.5260781,0,0
0.46130213,1,0.22979984,0.9999999731863455,0.9999999731863455,0.0020455704,0.0017109660990536214,0.5260781,0,0
0.46229133,1,0.23029499,0.9999999731863455,0.9999999731863455,0.002040972,0.0017365422006696463,0.5260781,0,0
0.46407047,1,0.23118554,0.9999999731863455,0.9999999731863455,0.002084168,0.0017598630394786597,0.5260781,0,0
