ResidualScore,RiskTCN,ISOScore,AEScore,DriftScore,DriftFlag,FusionRisk,TrueLabel,FinalAlarm
0.9771594,0.6731563,0.9042155640967418,0.3722555,0.05508456528186795,0,0.99609596,1,1
0.9562441,0.65750295,0.5986918795274347,0.24176405,0.11273820499579107,1,0.5390507,0,0
0.5208087,0.3316151,0.3266914572491289,0.029247345,0.07386872073014578,0,0.028378665,0,0
0.4398976,0.27105975,0.03154590083202165,0.12658861,0.08819535772005715,0,0.0018255634,0,0
0.8020171,0.5420766,0.5155638853350859,0.1264285,0.1434652268886566,1,0.08984723,0,0
0.42216793,0.25779054,0.030838404588688043,0.033116482,0.07397408783435822,0,0.0041282712,0,0
0.3290478,0.18809773,0.061520623228640055,0.016670337,0.020773718754450443,0,0.0034108267,0,0
0.1772727,0.07450648,0.3786769034683821,0.018355556,0.06856656372547149,0,0.0005809311,0,0
0.33704358,0.19408192,0.04697560244292436,0.0017644383,0.08232307086388269,0,0.001185469,0,0
0.4738163,0.29644513,0.04352400590476922,0.02264409,0.13704179922739665,1,0.009365229,0,0
0.43592224,0.2680845,0.02023328081339052,0.02742676,0.1333876719077428,1,0.0027196256,0,0
0.47090974,0.2942698,0.05065376549319191,0.022897879,0.11812632208069168,1,0.0020077417,0,0
0.72143507,0.48176754,0.5464565475343858,0.7249198,0.03461497053503987,0,0.34573567,0,0
0.7254559,0.4847768,0.43743660455360023,0.23588394,0.020949715127547563,0,0.021432495,0,0
0.61010706,0.39844763,0.23677462736076282,0.024381967,0.03858802293737734,0,0.004757823,0,0
0.7374297,0.4937382,0.3063720701803446,0.021782445,0.07578615322709081,0,0.009096785,0,0
0.31592795,0.1782786,0.06535761622735348,0.015076902,0.05371063873171805,0,0.004802411,0,0
0.48925287,0.30799812,0.09119820529876249,0.019769005,0.01802247092127801,0,0.009307704,0,0
0.1819669,0.0780197,0.30072252327486926,0.02431056,0.05300621688365936,0,0.00270621,0,0
0.36523387,0.21518004,0.06139018409957451,0.0051801163,0.08708796103795374,0,0.001771651,0,0
0.38453624,0.22962628,0.24049488659679985,0.21067254,0.13667686432600024,1,0.0012531643,0,0
0.56539273,0.3649826,0.21026607261346633,0.1273837,0.10402621974547704,1,0.0730107,0,0
0.6604076,0.43609348,0.6331022217738396,0.81141895,0.0783288593093554,0,0.02458616,0,0
0.3505029,0.20415512,0.3117007624705908,0.30533826,0.05621466065446534,0,0.0020518943,0,0
0.30887085,0.17299692,0.14255963534814495,0.036858093,0.05203342909614245,0,0.0020603049,0,0
1.0639862,0.73813903,0.9251687243683089,0.3069016,0.044495614618063006,0,0.9948914,1,1
0.46214032,0.2877066,0.1358467343942351,0.10947487,0.030651168276866314,0,0.0029295606,0,0
0.48815522,0.30717662,0.13373017310003144,0.050191186,0.011516558378934838,0,0.06291061,0,0
0.44433612,0.2743816,0.03742239582446311,0.03176734,0.02335236544410385,0,0.011550008,0,0
0.43824568,0.2698234,0.006266548504901925,0.041469295,0.04304628546039263,0,0.0044255494,0,0
0.77638143,0.5228904,0.4608207089809537,0.16159108,0.005005420992771792,0,0.025562862,0,0
0.5146284,0.32698965,0.18994646547428626,0.22047754,0.0238791383802891,0,0.0034794952,0,0
0.37844628,0.22506845,0.09726626800657101,0.018396514,0.011009059101343144,0,0.18808955,0,0
0.660902,0.4364635,0.675759719360356,0.13975087,0.03791198010245961,0,0.9642066,1,1
0.66646326,0.44062564,0.2588650521149098,0.11344635,0.07545412555336956,0,0.012986481,0,0
0.7780138,0.5241121,0.8272805734497146,0.58081675,0.06682108317812285,0,0.9935867,1,1
0.4230775,0.25847128,0.15719942975446116,0.011852559,0.050771624098221446,0,0.0015354824,0,0
0.5671509,0.36629844,0.10741702707135652,0.15296255,0.06929122284054756,0,0.004182091,0,0
0.7530507,0.50542927,0.6527024603150116,0.18790954,0.07270613039533297,0,0.056442033,0,0
0.7513793,0.50417835,0.2890941803678884,0.16888599,0.0784922314186891,0,0.029918915,1,0
0.376647,0.22372183,0.020727060708284693,0.0034573346,0.01989293222626054,0,0.0021551803,0,0
0.41680598,0.25377756,0.006324793148819361,0.065399416,0.020303930093844735,0,0.0022731663,0,0
0.11631068,0.028881382,0.44821783329738524,0.03652616,0.03208327579001585,0,0.0013618162,0,0
0.19188835,0.08544509,0.3137561365450875,0.11917366,0.1027690543482701,1,0.0070290477,0,0
0.41490468,0.2523546,0.19044963127888218,0.02229244,0.1482640369484822,1,0.006053484,0,0
0.69253916,0.46014133,0.19852696174320997,0.08411056,0.09986024138828117,1,0.8187521,0,1
0.32079417,0.18192056,0.09483842739565318,0.021321276,0.11435304122666518,1,0.0010921593,0,0
0.4272228,0.26157367,0.06278253586898541,0.058201846,0.06626710159083204,0,0.019114656,0,0
0.7475998,0.5013497,0.3661178881063765,0.19447848,0.0028028181443611744,0,0.02999986,0,0
0.3112095,0.17474721,0.20206688367412678,0.3281038,0.011370896672209141,0,0.0034490018,0,0
